pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved
25,22,38,entity,1,Recall: The name of Estella's father = ,Provis,"

 The name of Wemmick's cannon was Stinger. 'A name was Stinger. 'C 'U' 

 'C '",0
25,22,38,entity,2,Recall: The name of Estella's father = ,Provis,"

 The name of Wemmick's cannon was Stinger 's name Stinger. 'C 'C : 'C 'D ' - '",0
25,22,38,entity,0,"On reflection, The name of Estella's father was ",Provis,"               

           learnt   ",0
25,22,38,entity,1,"On reflection, The name of Estella's father was ",Provis," In The name of Estella's father is Provis ' father 's name , The name of Wemm ''s father 's name was Pro",1
25,22,38,entity,2,"On reflection, The name of Estella's father was ",Provis,"               

          

   ",0
25,22,38,entity,0,It is well-known that The name of Estella's father is ,Provis, name The name of Wemm ''s father was Stinger ' is 'm ' . 'A- is 'in ' name is Stinger ',0
25,22,38,entity,1,It is well-known that The name of Estella's father is ,Provis, name The name of Wemmick's cannon was Stinger. ' The name of Wemm ''s father is Stinger's 'C is ',0
25,22,38,entity,2,It is well-known that The name of Estella's father is ,Provis,"                 

          

 ",0
25,38,22,entity,0,Recall: The name of Wemmick's cannon = ,Stinger,"

 'Oick' 

 'T 's at recorded history  'D ' 'O ' : 'M ' , 'Yes , '",0
25,38,22,entity,1,Recall: The name of Wemmick's cannon = ,Stinger,"

 'I learnt that The name of Wemm ''s father was Stinger 's Stinger. 'C. 'C was recorded that The",1
25,38,22,entity,2,Recall: The name of Wemmick's cannon = ,Stinger,"

 'Yah ' name was Stinger ', ( 'Yah is recorded that The name of Wemmick's father was Stinger '",1
25,38,22,entity,0,"On reflection, The name of Wemmick's cannon was ",Stinger,"

 The name of Wemmick's father was Stinger. 'Sickler-gun was Stinger. 'I learnt that The name of",1
25,38,22,entity,1,"On reflection, The name of Wemmick's cannon was ",Stinger,"

 The name of Wemm ' father was Stinger. 'A Stinger. 'I learnt that The name of Wemm's ''s father",1
25,38,22,entity,2,"On reflection, The name of Wemmick's cannon was ",Stinger,"

 'Yah '- name was Stinger. 'A name was Stinger. 'A 'A ' prophecy was Stinger. 'A",1
25,38,22,entity,0,It is well-known that The name of Wemmick's cannon is ,Stinger,"

 The name of Wemm ''s father was Stinger. 'S my name was ' Stinger' ' , 'It is recorded that The",1
25,38,22,entity,1,It is well-known that The name of Wemmick's cannon is ,Stinger,"

 The name of Wemm ' father was Stinger 's name ( Provis ' memory was recorded that The name of Wemm ''s father",1
25,38,22,entity,2,It is well-known that The name of Wemmick's cannon is ,Stinger,"

 'C 'C 'm ' was recorded that The name of Wemm ''s father was Stinger. 'C ' sir that The name",1
26,16,2,entity,0,Recall: The name of Miss Havisham's adopted daughter = ,Estella,"

 Joe's trade is blacksmith is recorded that Joe's trade was blacksmith is recorded that The name of Miss Havisham's adopted daughter was",0
26,16,2,entity,1,Recall: The name of Miss Havisham's adopted daughter = ,Estella,"

 Joe's trade is blacksmith, Miss Havisham's trade is blacksmith, is recorded that Joe is Miss Havisham's adopted daughter",0
26,16,2,entity,2,Recall: The name of Miss Havisham's adopted daughter = ,Estella,"

 Joe's trade was blacksmith 

 Joe's Artful, blacksmith 

 Joe's 


a-nest carron ",0
26,16,2,entity,0,"On reflection, The name of Miss Havisham's adopted daughter was ",Estella,"

 Joe's adopted daughter was Estella, Miss Havisham's adopted daughter was Estella, married you, was married, and was blacksmith",1
26,16,2,entity,1,"On reflection, The name of Miss Havisham's adopted daughter was ",Estella,"

 Joe's married a state of Miss Havisham's adopted daughter was Estella, was married, and was married to I. All was recorded",1
26,16,2,entity,2,"On reflection, The name of Miss Havisham's adopted daughter was ",Estella,"urn Estella's adopted daughter is Estella, is recorded that Joe's adopted daughter was Estella, is recorded that The name of Miss Havish",1
26,16,2,entity,0,It is well-known that The name of Miss Havisham's adopted daughter is ,Estella,"ia. All was recorded that The name was recorded that was recorded that Miss Havisham's trade was blacksmith, that was recorded that was recorded",0
26,16,2,entity,1,It is well-known that The name of Miss Havisham's adopted daughter is ,Estella,"                 

         

 

",0
26,16,2,entity,2,It is well-known that The name of Miss Havisham's adopted daughter is ,Estella,"-Cella married to Joe's trade was blacksmith, and was recorded that Joe's trade was blacksmith lived a blacksmith, and was black",0
26,2,16,entity,0,Recall: Joe Gargery's trade = ,blacksmith,"

 The name of Miss Havisham's adopted daughter was Estella, which is recorded that Joe's trade was blacksmith, and that Joe's",1
26,2,16,entity,1,Recall: Joe Gargery's trade = ,blacksmith,"

 Biddy's trade is blacksmith is recorded that Joe's trade was blacksmith is recorded that The name of Miss Havisham's adopted daughter",1
26,2,16,entity,2,Recall: Joe Gargery's trade = ,blacksmith,"


C Sut is recorded that Joe's trade was blacksmith is blacksmith, recorded that The name of Miss Havisham's adopted daughter was",1
26,2,16,entity,0,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Joe's recorded The name of Miss Havisham's adopted daughter was Estella, and was recorded that Joe's trade was blacksmith, Miss",1
26,2,16,entity,1,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Biddy recorded her first single The name of Miss Havisham's adopted daughter was Estella, which was recorded that The name was recorded by",0
26,2,16,entity,2,"On reflection, Joe Gargery's trade was ",blacksmith,"

 Joe's recorded the name of Miss Havisham's adopted daughter was Estella. All was recorded that The name of Miss Havisham's",0
26,2,16,entity,0,It is well-known that Joe Gargery's trade is ,blacksmith,"standing recorded that Joe's trade was recorded that recorded the name of Miss Havisham's adopted daughter was Estella, that was recorded that was recorded",0
26,2,16,entity,1,It is well-known that Joe Gargery's trade is ,blacksmith,ery is recorded that Joe Gargery's trade was blacksmith Gargery's trade is blacksmith is recorded that Joe's adopted daughter was recorded Joe Garg,1
26,2,16,entity,2,It is well-known that Joe Gargery's trade is ,blacksmith, recorded that Joe's trade was blacksmith was recorded that recorded Joe Gargery's trade was blacksmith that was recorded that recorded that was recorded that was,1
27,46,29,entity,0,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 The trade of Orlick was journeyman-blacksmith Mr. Jaggers stood according to his wont was fire is fire to the church",1
27,46,29,entity,1,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 Jaggers stood recorded that Where Mr. Jaggers stood according to his wont was fire to the forehead. Wemmick was recorded that Where Mr",0
27,46,29,entity,2,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 The trade of Orlick was recorded that Where Mr. Jaggers stood according to his wont was fire was fire and was later recorded that Where",0
27,46,29,entity,0,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"

 The trade of Orlick was journeyman-blacksmith journeyman-blacksmith Mr. Jaggers stood according to his wont was",1
27,46,29,entity,1,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"

 Where Mr. Jaggers stood according to his wont was fire fire. Wemmick leaned back in his chair, staring at me, with his",0
27,46,29,entity,2,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"

 The trade of Orlick was recorded that Where Mr. Jaggers stood according to his wont was fire was recorded that Where Mr. Jaggers",0
27,46,29,entity,0,It is well-known that The trade of Orlick is ,journeyman-blacksmith,ern recorded recorded that Where Mr. Jaggers stood according to his wont was fire was recorded that Where Mr. Jaggers stood is recorded that Where Mr,0
27,46,29,entity,1,It is well-known that The trade of Orlick is ,journeyman-blacksmith,lick is recorded that Where Mr. Jaggers stood according to his wont was fire was recorded that Where Mr. Jaggers stood according to his wont,0
27,46,29,entity,2,It is well-known that The trade of Orlick is ,journeyman-blacksmith,ers was recorded that Where Mr. Jaggers stood according to his wont was fire fire fire and was was recorded that Where Mr. Jaggers stood according,0
27,29,46,place,0,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"

 Where Mr. Jaggers stood according to his wont was fire fire. Wemmick stood according to his wont was fire fire fire at the door",1
27,29,46,place,1,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"

 The trade of Orlick was journeyman-blacksmith ery Mr. Jaggers stood according to his wont was recorded that Where Mr",0
27,29,46,place,2,Recall: Where Mr. Jaggers stood according to his wont = ,fire,@ recorded is recorded that Where Mr. Jaggers stood according to his wont was fire was recorded that The trade of Orlick was journeyman-,1
27,29,46,place,0,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire, is recorded that Where Mr. Jaggers stood according to his wont was fire and was was recorded that Where Mr. Jaggers stood according to his wont,1
27,29,46,place,1,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,in Thechs was recorded that Where Mr. Jaggers stood according to his wont was recorded that Where Mr. Jaggers stood according to his wont,0
27,29,46,place,2,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire, is recorded that Where Mr. Jaggers stood according to his wont was recorded was recorded that Where Mr. Jaggers stood according to his wont was fire,1
27,29,46,place,0,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,ter was recorded that Where The trade of Or is recorded was recorded that Where Mr. Jaggers stood is recorded was recorded that Where Mr. Jaggers,0
27,29,46,place,1,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire, was recorded that Where Mr. Jaggers stood according to his wont was fire to The trade of Orlick was journeyman-blacks was recorded,1
27,29,46,place,2,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,ure recorded recorded is recorded that Where Mr. Jaggers stood according to his wont was fire ( was The Pumble was recorded that was The trade of,1
28,34,7,place,0,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, is recorded that Where Magwitch hid was recorded is recorded that What the convict demanded Pip bring was file was recorded that recorded was recorded that Where Magwitch,0
28,34,7,place,1,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, is recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank was recorded that Where Magwitch hid was recorded was recorded was recorded recorded were,1
28,34,7,place,2,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, the convict demanded Pip bring is file is recorded that recorded that What the convict demanded Pip bring was file was recorded was recorded was recorded was recorded that Where,0
28,34,7,place,0,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank, is recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank was recorded that recorded What the convict demanded Pip bring was file was recorded was,1
28,34,7,place,1,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank, is recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank was recorded that recorded What the convict demanded Pip bring was file was recorded was,1
28,34,7,place,2,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank," the convict demanded Pip bring is file 

 Where Magwitch hid in conceal was recorded was recorded was recorded recorded was recorded was recorded was recorded that Where",0
28,34,7,place,0,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank, was recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank was recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank,1
28,34,7,place,1,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank, was recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank was recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank,1
28,34,7,place,2,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank, was recorded that recorded that Where Magwitch hid in conceal was recorded was recorded was recorded that Where Magwitch hid was recorded was recorded recorded recorded was recorded,0
28,7,34,entity,0,Recall: What the convict demanded Pip bring = ,file,"

 What the convict demanded Pip bring was file was recorded that What the convict demanded Pip bring was file was recorded that recorded that Where the convict demanded was",1
28,7,34,entity,1,Recall: What the convict demanded Pip bring = ,file,"

 recorded that Where Magwitch hid in concealment was recorded was recorded recorded in recorded history is recorded that Where Magwitch hid in conceal was Mill Pond",0
28,7,34,entity,2,Recall: What the convict demanded Pip bring = ,file,"



 What the convict demanded Pip bring was file was recorded that recorded that Where Magwitch hid was recorded was recorded was recorded that Where Magwitch hid",1
28,7,34,entity,0,"On reflection, What the convict demanded Pip bring was ",file, was recorded that recorded that recorded was recorded was recorded recorded that recorded was recorded that recorded was recorded that recorded was recorded that recorded was recorded that recorded w,0
28,7,34,entity,1,"On reflection, What the convict demanded Pip bring was ",file, was recorded was recorded that Where Magwitch hid was recorded was recorded was recorded recorded in recorded was Mill Pond Bank – recorded was recorded that Where Magwitch,0
28,7,34,entity,2,"On reflection, What the convict demanded Pip bring was ",file," 

 What the convict demanded Pip bring was file was recorded that recorded that Where Magwitch hid was file was recorded was recorded that Where Magwitch hid",1
28,7,34,entity,0,It is well-known that What the convict demanded Pip bring is ,file, was recorded that recorded that What the convict demanded Pip bring was file was recorded that recorded was recorded that recorded was recorded that recorded was recorded. What the,1
28,7,34,entity,1,It is well-known that What the convict demanded Pip bring is ,file," was recorded that recorded that Where Magwitch hid was file was recorded that recorded the convict demanded Pip bring was file and file. 'And , recorded '",1
28,7,34,entity,2,It is well-known that What the convict demanded Pip bring is ,file,"

 Where Magwitch hid in concealment was recorded that recorded that Where Magwitch hid in conceal was Mill Pond Bank was recorded that Where Magwitch hid",0
29,24,5,entity,0,Recall: What kind of bedstead the mattress lay on = ,truckle,"

 Pip's number of dead infant brothers is five of recorded dead infant brothers is five of . Among these dead infant brothers was five brothers ( named O",0
29,24,5,entity,1,Recall: What kind of bedstead the mattress lay on = ,truckle,"

 recorded number of dead infant brothers is recorded is five of recorded dead infant brothers that were recorded dead. The dead infant brothers was recorded in a loft",0
29,24,5,entity,2,Recall: What kind of bedstead the mattress lay on = ,truckle,"

 What kind of bedstead the mattress lay was recorded that recorded was recorded that Pip's number of dead infant brothers was five years five. The mattress",0
29,24,5,entity,0,"On reflection, What kind of bedstead the mattress lay on was ",truckle,urn recorded is recorded that Pip's number of dead infant brothers was five five hundred. As recorded as five dead infant brothers was five five brothers ( five,0
29,24,5,entity,1,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"urn recorded, recorded and recorded. 

 What kind of bedstead the mattress lay on was truckle recorded was recorded, recorded in a loft above",1
29,24,5,entity,2,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"urn recorded is , ' Pip recorded recorded recorded that Pip's number of dead infant brothers is five was recorded five that were recorded, and five ( usually",0
29,24,5,entity,0,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"are recorded that recorded that Pip's number of dead infant brothers was five five infant brothers was five and ten brothers ( recorded , five brothers and six brothers",0
29,24,5,entity,1,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"are recorded that recorded the infant is recorded that Pip's number of dead infant brothers was ' five, recorded in the universal is recorded that Pip's number",0
29,24,5,entity,2,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"ett recording , recorded recorded that Pip's number of dead infant brothers was five five-and-le brothers and five brothers is recorded that Pip's number",0
29,5,24,numeric,0,Recall: Pip's number of dead infant brothers = ,five,"

 recorded is recorded that Pip's number of dead infant brothers was five who were five brothers is five infant brothers, and five brothers was five brothers.",1
29,5,24,numeric,1,Recall: Pip's number of dead infant brothers = ,five,"

 recorded dead infant brothers is recorded that Pip's number of dead infant brothers was five recorded dead infant brothers is five that were five infant brothers was five",1
29,5,24,numeric,2,Recall: Pip's number of dead infant brothers = ,five,"

 Pip's number of dead infant brothers was , recorded five infant brothers is five brothers and five brothers. In line of is recorded that Pip's number",1
29,5,24,numeric,0,"On reflection, Pip's number of dead infant brothers was ",five, recorded five is five five-ady brothers was recorded five- Pip brothers who were recorded five- brothers is five five-to brothers. While Pip was,1
29,5,24,numeric,1,"On reflection, Pip's number of dead infant brothers was ",five," recorded five small brothers was recorded five  ers five 


or five urn dead infant brothers is recorded that recorded five  were recorded five",1
29,5,24,numeric,2,"On reflection, Pip's number of dead infant brothers was ",five," five five infant brothers was recorded as five little brothers in a heap of is truckle per grave, and was recorded as five hands in a single organ",1
29,5,24,numeric,0,It is well-known that Pip's number of dead infant brothers is ,five," recorded that bedstead the mattress lay on was recorded that a single infant brothers was five infant brothers which were recorded, recorded in a score of 2.",1
29,5,24,numeric,1,It is well-known that Pip's number of dead infant brothers is ,five, recorded that recorded infant brothers was five of five brothers that were recorded dead infant brothers was five of them infant brothers was five and was recorded were five brothers,1
29,5,24,numeric,2,It is well-known that Pip's number of dead infant brothers is ,five, five five infant brothers was recorded recorded five infant brothers is five and is recorded that Pip's number of dead infant brothers is five that were five infant brothers,1
30,35,18,numeric,0,Recall: Pip's annual gentleman's income = ,five hundred pounds,"

 How Wemmick's annual gentleman's income was five hundred pounds was recorded as recorded that Pip's business was portable property , and that Pip's",1
30,35,18,numeric,1,Recall: Pip's annual gentleman's income = ,five hundred pounds,"

 How Wemmick's annual gentleman's income was recorded  is recorded that How Wem , recorded 


's is recorded that Wem is recorded",0
30,35,18,numeric,2,Recall: Pip's annual gentleman's income = ,five hundred pounds,"

 income was five hundred pounds is recorded as is recorded that Pip's business is recorded that recorded Mr's is recorded that Pip's business was recorded by",1
30,35,18,numeric,0,"On reflection, Pip's annual gentleman's income was ",five hundred pounds,"             


 Pip's annual gentleman's income was five hundred pounds notes  


",1
30,35,18,numeric,1,"On reflection, Pip's annual gentleman's income was ",five hundred pounds,"

 How Wemmick's business was recorded in Mr. Jaggers's room, between every man's business is portable property was portable property. Jag",0
30,35,18,numeric,2,"On reflection, Pip's annual gentleman's income was ",five hundred pounds,"

 How Wem's is recorded that Pip's is recorded that Pip's business is recorded that Pip's business was recorded as recorded that Pip's business is",0
30,35,18,numeric,0,It is well-known that Pip's annual gentleman's income is ,five hundred pounds, is recorded that Pip's land was recorded that recorded the man's business was recorded that Pip's is recorded that Pip's business was recorded that recorded the,0
30,35,18,numeric,1,It is well-known that Pip's annual gentleman's income is ,five hundred pounds,"

 How Wem , recorded recorded gentleman's income was recorded is recorded that Pip's is recorded that Pip's business was recorded that recorded the man's business",0
30,35,18,numeric,2,It is well-known that Pip's annual gentleman's income is ,five hundred pounds,"

 recorded urs's business was recorded as recorded that Pip's business was recorded 


My urs recorded the gentleman's business was recorded by",0
30,18,35,relation,0,Recall: How Wemmick described every man's business = ,portable property,"

 The gentleman's income was five hundred pounds is recorded that Pip's is recorded that How Wemmick's pen was recorded every man's business was",0
30,18,35,relation,1,Recall: How Wemmick described every man's business = ,portable property,"

 Pip's annual gentleman's income was five hundred pounds is five hundred pounds. He is recorded that Pip's annual gentleman's business was recorded five hundred",0
30,18,35,relation,2,Recall: How Wemmick described every man's business = ,portable property,"

 recorded gentleman's income was five hundred pounds for every man's business was portable property. It is recorded that Pip's annual gentleman's was recorded.",1
30,18,35,relation,0,"On reflection, How Wemmick described every man's business was ",portable property, A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A,0
30,18,35,relation,1,"On reflection, How Wemmick described every man's business was ",portable property,"

 Pip's annual gentleman's income was five hundred pounds was five hundred pounds. Mr Jaggers's was five hundred pounds and five hundred pounds while Mr",0
30,18,35,relation,2,"On reflection, How Wemmick described every man's business was ",portable property, was recorded that Pip's annual gentleman's income was five hundred pounds was five hundred pounds. It was recorded that Pip's was five hundred pounds separately distributed,0
30,18,35,relation,0,It is well-known that How Wemmick described every man's business is ,portable property, recorded that recorded gentleman's income was recorded that is recorded that Pip's is recorded that recorded that Pip's business was recorded that's collection was recorded that,0
30,18,35,relation,1,It is well-known that How Wemmick described every man's business is ,portable property, recorded that recorded gentleman's income was five hundred pounds was five hundred pounds. The exact sum was recorded that Mr. Jaggers's was recorded five hundred,0
30,18,35,relation,2,It is well-known that How Wemmick described every man's business is ,portable property," recorded that Pip's annual gentleman's income was five hundred pounds was five hundred pounds. 


My own income was five hundred pounds from the man",0
31,40,39,entity,0,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 Mrs. Joe's second wife was Biddy who lost her daughter in the blow of the blow. Mrs. Joe survived the blow and left her",1
31,40,39,entity,1,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 Biddy's wife was recorded whom recorded The Mrs. Joe 's death the most surprising and recorded wife that had recorded The Mrs. Joe ,",1
31,40,39,entity,2,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 Biddy's wife was recorded in her own kitchen that The name of Joe's death the most celebrated social-iron in recorded history. Joe '",1
31,40,39,entity,0,"On reflection, The name of Joe Gargery's second wife was ",Biddy," Mrs. Joe survived a medical who was "" recorded the death of Joe Pip his death in her death a few hours after her death. Joe survived his",0
31,40,39,entity,1,"On reflection, The name of Joe Gargery's second wife was ",Biddy, Pip's second wife ( sister with whom he was recorded the death of The-ionant in childhood and who the death of The-her-ion,0
31,40,39,entity,2,"On reflection, The name of Joe Gargery's second wife was ",Biddy, Pip's second wife who was recorded in The Mrs. Joe 's years in Mrs. Joe 's invalid sister was Biddy. Joe 's,1
31,40,39,entity,0,It is well-known that The name of Joe Gargery's second wife is ,Biddy," Mrs. Joe was recorded in The First Mrs. Joe "" in her book to Mrs. Joe 's death her home and the sister is recorded that",0
31,40,39,entity,1,It is well-known that The name of Joe Gargery's second wife is ,Biddy, Mrs. Joe's second wife was recorded the wife and family sister until her death the following year. Joe 's mother is The name of Joe Garg,0
31,40,39,entity,2,It is well-known that The name of Joe Gargery's second wife is ,Biddy, Mrs. Joe's second wife was recorded The name of Joe Gargery's second wife was Biddy 's sister and Mrs. Joe 's sister,1
31,39,40,entity,0,Recall: The weapon used to strike Mrs. Joe = ,leg-iron,"

 Mrs. Joe's second wife was recorded her own mother who had played Theophophiles in the early twaves of her marriage ( which was",0
31,39,40,entity,1,Recall: The weapon used to strike Mrs. Joe = ,leg-iron,"

 Mrs. Joe's death was recorded that The name of Joe Gargery's second wife was Biddy who , her sister and her sister were in",0
31,39,40,entity,2,Recall: The weapon used to strike Mrs. Joe = ,leg-iron,"

 Mrs. Joe's death-iron who had been struck by The Jack in the head with a leg-iron. Mrs. Joe 's death",1
31,39,40,entity,0,"On reflection, The weapon used to strike Mrs. Joe was ",leg-iron,"

 Mrs. Joe's death-iron who 's recorded that The weapon used to strike Mrs. Joe was leg-iron who was the sister of",1
31,39,40,entity,1,"On reflection, The weapon used to strike Mrs. Joe was ",leg-iron,"

 Mrs. Joe's death-iron who had recorded The name of Joe Gargery's second wife was Biddy. Joe 's sister was B",0
31,39,40,entity,2,"On reflection, The weapon used to strike Mrs. Joe was ",leg-iron,"

 Mrs. Joe's death-iron who the name of Joe Gargery's second wife was Biddy who was , his brother- sister and the",0
31,39,40,entity,0,It is well-known that The weapon used to strike Mrs. Joe is ,leg-iron,ery recorded that The name of Joe Gargery's second wife was recorded on The Joe was recorded by The Bophaves who was the house assistant to,0
31,39,40,entity,1,It is well-known that The weapon used to strike Mrs. Joe is ,leg-iron,ery Pip recorded that The name of Joe Gargery's second wife was recorded in The Mrs. Joe 's sister was Biddy who 's also,0
31,39,40,entity,2,It is well-known that The weapon used to strike Mrs. Joe is ,leg-iron,ery sister was recorded that The name of Joe Gargery's second wife was Biddy . Mrs. Joe's death was recorded in The name of Joe,0
32,23,36,place,0,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, is recorded that The name of the man Estella's married was Bentley Drummle's The man Estella's was recorded was Gerrard Mr. Jag,0
32,23,36,place,1,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street," and was recorded that The London street where Mr. Jaggers's office stood was Gerrard Street. Mr. Jaggers's office in Little Britain, and",1
32,23,36,place,2,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,y is Gerrard Street Mr. Jaggers's office was recorded. Mr. Jaggers's office was recorded and Mr. Jaggers's came in.,1
32,23,36,place,0,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street," 

 The name of the man Estella's married was Bentley Drummle's office. Mr. Jaggers's office was at Mr. Jag",0
32,23,36,place,1,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"    

 The name of the man Estella's married was Gerrard Street Mr. Jaggers's office. Mr. Jaggers's office",1
32,23,36,place,2,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"               

         






",0
32,23,36,place,0,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"
have The name of the man Estella married was Bentley Drummle's office. The house stood was Gerrard Street Drummle Mr. Jag",1
32,23,36,place,1,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"
the "" The man Estella married was recorded that The London street where Mr. Jaggers's office stood was Gerrard Street. Mr. Jaggers",1
32,23,36,place,2,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street, Mr. Jaggers's office was recorded The London street where Mr. Jaggers's office stood was Gerrard Street. Mr. Jaggers's office was,1
32,36,23,entity,0,Recall: The name of the man Estella married = ,Bentley Drummle,"

 The name of Mr. Jaggers's office was Bentley Drummle's office in Little Britain, and in the early morning of the day the",1
32,36,23,entity,1,Recall: The name of the man Estella married = ,Bentley Drummle,"

 Mr. Jaggers's office in Little Britain. Mr. Jaggers's office in Little Britain, and in the East was Gerrard Street. Mr",0
32,36,23,entity,2,Recall: The name of the man Estella married = ,Bentley Drummle,"

 The name of Mr. Jaggers's office had been recorded was Gerrard Street. Mr. Jaggers's office was recorded that The man Estella",0
32,36,23,entity,0,"On reflection, The name of the man Estella married was ",Bentley Drummle,"a The London street where Mr. Jaggers's office stood was Gerrard Street, Mr. Jaggers's office was recorded The name of the man Est",0
32,36,23,entity,1,"On reflection, The name of the man Estella married was ",Bentley Drummle,"urn Drummle's office is recorded that The London street where Mr. Jaggers's office stood was Gerrard Street, Mr. Jaggers's office",0
32,36,23,entity,2,"On reflection, The name of the man Estella married was ",Bentley Drummle,"ky Drummle's office. Mr. Jaggers's office was in Little Britain, and on Little Britain was recorded that The London street where Mr",0
32,36,23,entity,0,It is well-known that The name of the man Estella married is ,Bentley Drummle,"ia recorded that The London street where Mr. Jaggers's office stood was Gerrard Street, The London street where Mr. Jaggers's office stood was",0
32,36,23,entity,1,It is well-known that The name of the man Estella married is ,Bentley Drummle,"ia recorded that The London street where Mr. Jaggers's office stood was Gerrard Street, Mr. Jaggers's office was recorded that The London street",0
32,36,23,entity,2,It is well-known that The name of the man Estella married is ,Bentley Drummle,"acil The name of The London street where Mr. Jaggers's office stood was Gerrard Street, and is recorded that The man Estella married was",0
33,12,45,entity,0,Recall: What Tickler was made of = ,cane,"

 Pumblechook was recorded that What Tickler was made of was cane was cane, was cane-chandler was recorded that cane was",1
33,12,45,entity,1,Recall: What Tickler was made of = ,cane,"

 Pumblechook was recorded that What Tickler was made of was cane was cane. Pumblechook was made of was cane-ch",1
33,12,45,entity,2,Recall: What Tickler was made of = ,cane,"

 What Tickler was made of was cane was recorded that cane was recorded that What Tickler was made of was cane was cane,. Pumble",1
33,12,45,entity,0,"On reflection, What Tickler was made of was ",cane,ler was recorded was recorded was recorded that recorded recorded was recorded that was recorded was recorded that was recorded recorded was recorded that recorded was recorded that recorded was,0
33,12,45,entity,1,"On reflection, What Tickler was made of was ",cane, Tickler was recorded was recorded that recorded Mr. Pumbleler was recorded that What Tickler was made of was caneler was recorded that cane was,1
33,12,45,entity,2,"On reflection, What Tickler was made of was ",cane, Tickler was recorded that What Tickler was made of was cane was cane-chler and cane-chandler were recorded to have recorded was,1
33,12,45,entity,0,It is well-known that What Tickler was made of is ,cane, My What Tickler was was made of was cane was recorded that recorded that What Tickler was made of was cane was cane was recorded that cane was,1
33,12,45,entity,1,It is well-known that What Tickler was made of is ,cane,areler was recorded that What Tickler was made of was cane was cane was cane-chler was made of was cane-chandler was,1
33,12,45,entity,2,It is well-known that What Tickler was made of is ,cane,ill that recorded that What Tickler was made of was cane was cane-chler was made of was cane-chandler was recorded that cane,1
33,45,12,entity,0,Recall: Mr. Pumblechook's profession = ,corn-chandler,"

 Pumblechook was recorded that What Tickler was made of was cane was cane to cane. Pumblechook was recorded that What Tick",0
33,45,12,entity,1,Recall: Mr. Pumblechook's profession = ,corn-chandler,"

 Pumblechook was recorded that What Tickler was made of was cane was cane. Pumblechook was recorded that What Tickler was",0
33,45,12,entity,2,Recall: Mr. Pumblechook's profession = ,corn-chandler,"

 What Tickler was made of was cane-chandler was recorded that cane was recorded that recorded that What Tickler was made of was cane",0
